"H","diameter","albedo","e","a","q","i","om","w","ma","ad","n","per_y","data_arc","n_obs_used"
12.74,14.804,0.088,0.0801060842416851,5.25405651196924,4.83317461841086,4.85158053950883,240.631178432878,159.826422779939,132.772765152977,5.67493840552762,0.0818393109881092,12.0434333020077,11176,925
14.81,3.389,0.244,0.0936744920056877,2.64173563195285,2.39427238861634,14.1460259685794,175.286169495316,107.570601143995,87.699018043902,2.88919887528936,0.22954616573507,4.29380416880984,12478,2707
16.4,1.833,0.174,0.187026821101366,2.67155419750138,2.17190190854269,13.3206783605818,199.762045591957,332.46726019,286.667449640417,3.17120648646007,0.225713788504673,4.3667083428851,9089,557
15.09,5.496,0.044,0.1266836167649,3.10083756911643,2.70801225086029,1.78691871237219,69.2752358524453,77.9356718155653,99.2631621880862,3.49366288737258,0.180503467030401,5.46042854235898,12197,1548
14.67,4.977,0.136,0.110032353166796,3.04494127938618,2.7098992251606,9.52865908203542,215.228427766698,170.678777384732,184.764658733217,3.37998333361175,0.185496487829778,5.31344983885636,13925,2462
14.21,4.733,0.198,0.067598099705714,2.91918020774105,2.72184917299922,3.25474962166518,84.5103627028519,206.418788561621,344.321820028114,3.11651124248288,0.19761172769902,4.98769124102164,26579,2579
15.89,4.052,0.056,0.122306673801458,2.34479173005378,2.05800805279374,3.36086765018733,77.8942575039011,52.228872337521,129.567891313963,2.63157540731383,0.274503359138153,3.59058004412801,18815,1758
15.72,4.178,0.077,0.1613710605194,2.78959361820372,2.33943393761604,10.0452412272099,58.0149652056842,104.622287792747,89.7067054207807,3.23975329879141,0.211540079219521,4.6592886180436,8970,969
19.09,0.846,0.036,0.646631421121456,1.37319284408835,0.485243203841686,32.7552368695018,158.97152817548,37.8874415761141,26.3318190429777,2.26114248433501,0.612500963935122,1.60918323627644,9220,86
15.96,4.176,0.053,0.0850160013873734,3.07625103916738,2.81472047655362,1.45246555340167,161.855133714642,12.0609271314644,355.434348958981,3.33778160178114,0.182671760273419,5.39561386988494,10346,622
16.1,2.971,0.115,0.14900007903535,3.17574159387804,2.70255584539436,4.04922143278953,231.92474737371,59.5228457614303,323.853430267023,3.64892734236172,0.174155156598383,5.65947229251729,9633,444
15.29,3.111,0.166,0.0675199450917714,2.64117159402586,2.46283983301928,13.9064873050599,356.067352187343,259.182785403197,223.080226189511,2.81950335503243,0.229619701087299,4.29242908470136,23880,1510
17.02,2.7,0.038,0.112817589355658,2.99524678658858,2.65733026460038,11.0938680854212,50.7264110865138,9.62107306608794,50.6888302273874,3.33316330857679,0.190131974151986,5.18390600930527,7742,121
26.8,0.008,0.497,0.435233649737325,1.44634357537128,0.816846182288306,0.458616243902344,152.036635829996,314.572371113352,31.3960613962475,2.07584096845426,0.56662648165493,1.739463853664,7,20
17.21,2.584,0.055,0.188681136542454,2.16514075387694,1.75661953566106,4.15970343483779,134.19639329508,212.675394459443,117.36382517247,2.57366197209283,0.30936763109928,3.18593861893475,11807,678
15.25,2.35,0.389,0.0401901135532527,2.5941806747205,2.48992025882583,15.3839838492841,145.270171393956,32.4712220848959,343.39405561678,2.69844109061517,0.235886857258282,4.17838575164176,9656,1858
15.27,6.211,0.05,0.0264909582649201,3.21165070902544,3.12657100413115,16.4956367904282,4.40524610722237,130.911754614201,83.9398553770692,3.29673041391974,0.171242521579905,5.75573329727947,10600,820
16.32,3.33,0.04,0.144233626062294,3.18049878630378,2.72176391366846,17.4746082760537,279.567903230359,271.029294222303,274.379218489874,3.63923365893909,0.173764567054368,5.67219370482575,5718,138
13.39,11.739,0.089,0.215366784724033,3.99151938353643,3.13187868774054,11.3887348380137,42.9986309971749,24.5876935439638,51.6319654558749,4.85116007933232,0.123593807043961,7.97472225300882,11773,2315
17.2,2.395,0.041,0.203699747341972,2.80890695429693,2.23673331739954,8.0530582213449,203.635031814727,159.740312396632,207.761073738782,3.38108059119432,0.209362089426105,4.70775910800908,10694,180
16.5,3.436,0.041,0.206484093839101,2.58579229985713,2.05186731996501,13.058664006003,123.300802728,214.141984252848,91.6726679739828,3.11971727974926,0.237035621949245,4.15813570661798,9799,476
16.81,3.545,0.027,0.0595887908465327,2.77279158293177,2.60756428523542,4.4394476525071,4.33062062307343,48.9220965302709,322.635116367348,2.93801888062811,0.213465764633009,4.6172569407654,9812,357
17.43,1.59,0.092,0.212642884405206,2.4312056845762,1.91422709522558,6.27462565908647,196.840355031914,84.6926098421996,92.6072172236995,2.94818427392681,0.25999890570947,3.7908862757635,5526,331
15.93,4.575,0.111,0.0957516264328534,3.07186073335439,2.77772507196049,17.6445144490246,101.483606563823,218.001886373199,267.423212100438,3.36599639474829,0.1830635121016,5.38406737668474,7578,269
14.38,3.054,0.361,0.138522212807866,2.47126983722806,2.1289440709299,6.17373893304902,247.697495727663,141.46816219593,145.678791693792,2.81359560352623,0.253701959274854,3.88497702652645,13341,3944
15.59,2.778,0.209,0.123995197420161,2.23297153100199,1.9560937851818,6.36934479081933,229.964299423872,357.810895255363,315.830719479146,2.50984927682218,0.295378781574488,3.33682154863586,9981,2630
14.94,5.899,0.058,0.230565187665107,2.53005898577528,1.94671546091621,13.4754887902034,266.975551547834,346.735847246982,19.733763171319,3.11340251063434,0.244910894355802,4.02442809234798,10078,2314
15.71,1.979,0.197,0.0882598648290699,2.24295464997493,2.04499177575041,2.35285674110843,175.105165537837,51.3926466107137,157.464699473362,2.44091752419945,0.293408934865122,3.35922382125357,12553,2297
16.25,3.943,0.055,0.156859436699841,2.66393467561691,2.24607138299447,16.5522204212781,43.1813209256278,192.910646495002,224.92751615575,3.08179796823936,0.226682877781788,4.34804027993835,7158,458
16.02,2.24,0.243,0.180782048600207,2.6080738264341,2.13658089719076,10.3422043664136,280.732066075956,72.1021716617994,8.40052983192173,3.07956675567744,0.234004523500804,4.2119967110985,8608,455
15.51,2.022,0.394,0.223342470356875,2.23324711876942,1.73446819034608,2.34906710581925,133.789386895844,277.171798754064,217.845850006853,2.73202604719275,0.295324107642368,3.3374393009633,23609,2108
14.63,6.91,0.077,0.202815488338074,3.0804374951971,2.45567706031379,25.5103248123942,211.883200597927,86.7146690990695,303.771453856328,3.70519793008041,0.182299497857987,5.40663191587817,9830,1532
13.32,7.794,0.153,0.271629884111462,3.03241574889701,2.20872101044634,1.00218261529265,96.6644837961177,263.870023212378,41.8330172552935,3.85611048734767,0.186646976282486,5.28069783394632,21353,4372
15.38,2.802,0.205,0.0645518442618516,2.96845861847609,2.77683914003847,9.06148501558902,198.853377783718,120.01746541102,60.4655593408136,3.16007809691371,0.192711474921752,5.11451787584396,10954,1349
16.23,2.406,0.133,0.0529098282891545,2.63370935946154,2.49436024948889,7.95020393140673,49.6422231164695,18.9253566064088,293.829299129945,2.77305846943419,0.230596283343646,4.27425051729358,10103,468
17.06,1.318,0.177,0.187891563337504,2.29813522279517,1.8663350030232,5.64459873583428,52.081359766398,95.2161594449728,227.349305670559,2.72993544256714,0.282905053489688,3.48394725088742,9265,609
15.44,5.319,0.052,0.0481754579292989,2.59052177602902,2.465722203193,8.88040940615359,128.520832676243,316.209910535466,147.806582858374,2.71532134886504,0.236386789825435,4.16954891639847,12513,1700
16.44,3.401,0.051,0.116710319886379,2.43359366070325,2.14956816608911,16.5690941080918,103.439602557019,243.398162384865,240.191591188506,2.71761915531739,0.25961631173533,3.79647286713004,10890,520
14.6,4.766,0.178,0.083986628270174,3.07014895612345,2.81229749701145,10.594039359903,33.0238676828773,1.661620961646,252.359954641488,3.32800041523546,0.183216635434541,5.37956764149671,9922,1493
15.21,2.956,0.243,0.145516685939295,2.31465285572743,1.97783224306205,7.22318904814261,8.58777385083429,316.562302305413,165.845568548297,2.65147346839281,0.279882197224675,3.52157548118842,26103,2469
10.33,45.515,0.065,0.0573786165217089,5.19213278413395,4.89421538818334,10.9938407978371,6.7647729757172,78.9456410029387,103.474360844668,5.49005018008457,0.0833077467162433,11.8311480290629,19199,6136
17.18,3.145,0.024,0.220998920174388,2.87839118198021,2.2422698389231,15.7882778464434,151.683500444135,86.1235048341795,101.713831086098,3.51451252503732,0.201827039868805,4.88351949277088,6881,101
16.46,1.696,0.244,0.133639390270882,2.56949168589641,2.22610638368712,8.38123375117617,133.01561013034,38.9036252822521,316.275409123301,2.91287698810571,0.239294793089995,4.1188789385688,8792,548
12.61,12.582,0.081,0.0470911992387974,2.99023283811509,2.84941918776502,10.3055532367789,174.940150184356,332.793017779619,13.346726051764,3.13104648846517,0.190610387448231,5.1708949158673,14550,6089
15.4,5.906,0.038,0.0663330186444274,3.48899895034268,3.25756311791921,11.0362323088752,124.065106169909,188.033457598996,149.777345904143,3.72043478276614,0.151235175873477,6.51717616404354,6972,421
14.83,7.72,0.047,0.19435393318127,3.05829477093964,2.46390315337981,8.18247049739841,182.928257573702,249.372632338504,316.116568132258,3.65268638849947,0.184282909613904,5.34844107591186,9536,1759
14,10.343,0.045,0.0796059863565095,5.24193931304479,4.82464956360889,13.5627783232,56.2359921792157,234.555217152871,130.698658808435,5.65922906248068,0.0821232429482635,12.0017944735632,8868,298
12.96,9.631,0.158,0.0654972522572483,3.026172540708,2.82796655443529,9.70172999301025,297.252204753349,185.971687488111,218.718381752946,3.22437852698071,0.187224872975563,5.26439819508491,16271,4160
17.14,2.958,0.029,0.104329072228531,2.4425965858572,2.18776275022614,5.22787909878789,14.0881547604172,36.2634245078319,325.91008345957,2.69743042148825,0.258182294017973,3.81755955464144,9968,383
13.38,10.929,0.093,0.131540167591807,3.98520450141434,3.46099003341067,13.8750613362244,341.58169661736,217.725852395988,245.375557318179,4.509418969418,0.123887690114829,7.95580482979385,9271,1605
14.44,8.303,0.054,0.0220171131326116,2.94563255754692,2.88077823228031,12.7678779171803,142.656660274663,294.685908352134,62.8770535549526,3.01048688281354,0.194955825464736,5.05563904550182,11943,2609
15.17,4.959,0.105,0.0903650503964275,2.21880240639442,2.01830021512087,8.48107854493319,52.6653356616837,242.796619433965,231.950382790833,2.41930459766796,0.298212697757387,3.30511172320844,13662,2903
15.37,2.495,0.284,0.12654052881955,2.59055679379353,2.26274636716982,20.9549847121995,246.271073224716,255.053499240366,263.142844460389,2.91836722041725,0.236381996815887,4.16963346043329,8788,1159
14.96,2.892,0.278,0.102682499267644,2.56640765374066,2.30288250171495,4.64248392263715,259.588763613203,15.4828952502988,236.463688218201,2.82993280576636,0.239726260690942,4.11146563804387,12598,2345
17.32,2.71,0.08,0.315958677986583,3.17427781957758,2.17133719614171,25.8371342324292,48.1763961427818,86.0578475739414,269.950911789973,4.17721844301344,0.174275634346427,5.65555986678159,4409,60
16.97,3.179,0.058,0.171819397353731,3.13732428710075,2.59827111878788,8.82900426308198,302.649884130936,230.005978770184,301.595504564761,3.67637745541363,0.17736378843475,5.5570885808529,6253,97
16.16,5.289,0.025,0.169275647732987,3.12330361008849,2.59460436842399,14.5509478109154,226.228328596982,139.295352792591,66.9433164120749,3.652002851753,0.178559421048987,5.51987835521238,8109,333
16.66,2.98,0.055,0.19648407328507,2.73337060057254,2.19630681117439,9.38510175243535,278.450534613496,111.093333250167,238.69947126645,3.27043438997069,0.218100316329014,4.51914192495115,8952,309
14.9,3.376,0.224,0.0602766105585168,2.99218101867836,2.8118224886949,7.7582856673697,262.974808821805,226.050569791075,352.055873189146,3.17253954866182,0.190424260840971,5.17594910971288,9569,1475
17.5,2.355,0.035,0.0819400387091617,2.52019733138838,2.31369226449969,9.44861915911904,331.05632969692,217.458374752298,88.0507232500542,2.72670239827707,0.246349822025271,4.00092143466801,10279,331
14.4,5.458,0.113,0.119088916536547,2.97805104168866,2.62339816974342,10.1393076498656,312.439167654562,53.3219515593519,319.86925122638,3.3327039136339,0.191781127882872,5.13932884975792,15393,1794
13.89,7.408,0.115,0.120419631983742,2.57883547155316,2.2682930531221,13.2235947628029,245.933400361446,195.215701117457,319.464324922509,2.88937788998421,0.2379954317732,4.14136639524585,10261,3977
15.25,5.462,0.065,0.127915135433268,3.16091879067281,2.75658943547033,4.65399163880297,6.92459726689452,233.739988675812,211.572072708337,3.56524814587528,0.175381615646399,5.61989510550956,9399,655
14.27,10.481,0.044,0.196767443826877,3.96445036896836,3.18437560368794,4.0183602416717,93.2569183589542,6.04618521724422,26.5909931189793,4.74452513424878,0.124861801314758,7.89373750009374,9318,1249
15.59,5.655,0.042,0.0670725420500543,2.82049552073101,2.63131771631479,6.08565388904702,139.162294894797,277.22469252394,301.108621092153,3.00967332514723,0.208073107073262,4.73692298457638,9302,1144
17,2.274,0.071,0.0768370887337687,2.55927547043242,2.36262819401665,8.56580711761317,150.603492333029,311.80161658178,16.0447721770206,2.7559227468482,0.240729061463516,4.09433857871346,10175,315
15.11,7.181,0.031,0.195449211348047,3.17770618784222,2.55662601953265,30.5327125314396,55.4376181872855,210.250107987304,91.0337317287625,3.79878635615179,0.173993676306419,5.66472474339687,8027,773
13.45,5.274,0.333,0.16933631088366,2.23953076478951,1.8602968869696,5.1292692595772,146.177753065506,159.667702137647,117.238502167762,2.61876464260943,0.294082055139519,3.35153494115767,27738,5819
16.22,2.715,0.066,0.210149671209385,3.09134582519269,2.44170051643394,26.0050341049024,185.808976397771,277.295973529633,29.9514747121599,3.74099113395144,0.181335438238937,5.43537596919607,7655,255
14.56,7.88,0.071,0.100234100017209,3.20178313525885,2.8808552842459,11.0394990117192,88.8806994792288,327.18732844949,165.425825154479,3.52271098627179,0.172034759553001,5.72922754638954,9290,1632
14.71,7.399,0.061,0.149283631671831,3.12724376412183,2.66039745789063,1.68955858269713,72.4342512119462,225.814016694808,238.862530728665,3.59409007035302,0.178222064887857,5.53032692101139,19177,1642
13.91,6.192,0.167,0.181198284429848,2.809498351026,2.3004220697116,3.34981311773736,236.924201034622,92.8838431478415,213.134625122168,3.3185746323404,0.209295987124169,4.70924596744808,11161,3760
14.47,8.187,0.06,0.104524060612062,3.13564007974423,2.80789024599143,12.4139995227356,199.282745052782,297.919117314567,33.154797614901,3.46338991349702,0.177506705429844,5.552614370149,10331,2032
14.89,7.087,0.061,0.108598534777824,2.44738966146627,2.18160673020064,5.38661884123219,20.8706320996199,18.6211046160629,201.636631722667,2.71317259273191,0.257424212137709,3.82880178668002,11324,2498
17.1,2.359,0.032,0.0597147809540468,2.81108551034578,2.64322215485239,5.09465345791682,53.292236571108,260.80830061657,258.984322405681,2.97894886583917,0.209118757092076,4.713237095865,6952,206
15.38,5.989,0.045,0.136941473238524,3.20088570521119,2.76255170107144,8.9420684330057,28.4432920253797,8.57338248900516,117.47516067642,3.63921970935095,0.172107114518629,5.72681894135685,23895,641
16.05,3.487,0.07,0.286958102204267,3.11239086465256,2.21926508881396,11.9668832008017,29.1937264145187,94.1411568453339,1.04150461971325,4.00551664049115,0.17949934824474,5.49097416233343,9859,596
16.79,2.462,0.061,0.152607161059205,2.69460930894442,2.28339263214271,3.72847532060918,354.345033300843,358.522076133382,189.56854895182,3.10582598574614,0.222823178607405,4.423356176532,10411,349
8.24,64.78,0.1676,0.20474563394523,2.61492241799404,2.07952846980426,14.3251715867373,207.53399746039,155.312602369604,276.543882237206,3.15031636618383,0.233085824183926,4.22859814327364,51107,5736
15.19,4.761,0.078,0.133167020634002,3.15234813374846,2.73255932477602,2.00072116313723,42.1807857855056,254.899696164886,189.479227980525,3.5721369427209,0.176097347294603,5.59705355310463,11609,961
16.25,2.196,0.146,0.157233257523538,2.41992719434214,2.03943415860593,23.4219717740795,39.9667889624089,17.2429324983816,12.1594763076254,2.80042023007834,0.261818676905676,3.76453771371949,9570,777
15.54,5.447,0.05,0.131398325866762,2.20641192431229,1.91649309128519,5.05871079627429,29.9610538720496,176.725314017169,330.042327454101,2.49633075733938,0.300728217418532,3.27746525360416,10587,2595
15.09,4.894,0.089,0.292453906432276,2.89988696658836,2.05180369499755,10.0641058078142,273.58874980249,341.487190664438,30.3811385570593,3.74797023817916,0.199587100412633,4.93832658187748,9240,1256
14.75,3.54,0.245,0.0312233258153172,2.65273724493766,2.56990996563655,3.53856971617305,55.8331740374088,220.819859055721,309.422433009984,2.73556452423878,0.228119663026612,4.32065465243377,10897,2507
15.94,5.158,0.032,0.150904546022713,3.01279868342661,2.55815366584629,0.898804880733516,305.411585341125,344.627640708627,152.695244983707,3.46744370100693,0.18847289632925,5.22953858387007,10000,503
16.31,3.583,0.055,0.0703169741176355,3.08015401663557,2.86356690636947,10.8809069588722,131.404750544944,333.163291937417,17.8177420411097,3.29674112690166,0.182324665035418,5.40588561167019,7716,335
15.04,2.662,0.329,0.133012584421862,2.7668745484339,2.39884541397564,14.8189658444786,92.9141492511873,325.145800981208,209.358713681175,3.13490368289217,0.214150883879818,4.60248524549959,8963,2412
14.84,6.206,0.06,0.111158117849029,3.08933036865249,2.74592621945923,2.29581661052975,335.300341594859,6.67387428540369,206.762226734437,3.43273451784574,0.181512920048729,5.43006130419232,8995,1612
15.99,3.859,0.047,0.189078241941835,3.11662499817095,2.52733902272481,27.2075444350287,163.078224536554,240.423772235208,251.736161420054,3.70591097361708,0.179133680568851,5.50218295207041,8528,302
15.03,3.344,0.208,0.0305274266866228,2.963331059135,2.87286818747906,9.31741778331603,4.79622486685423,26.8243273046986,9.44204589839693,3.05379393079093,0.19321187472549,5.10127177621926,9205,1272
13.23,12.379,0.055,0.137711538940834,3.93177230714475,3.39032189196289,7.81968131376206,40.5119006184128,208.346794075162,342.382233798371,4.4732227223266,0.126421673419765,7.79633947808084,10007,2346
15.79,4.114,0.061,0.147964401117444,3.23940892046472,2.76009171957365,19.6339063710238,161.613591152334,158.04425929963,171.919485893562,3.71872612135579,0.169046200208825,5.8305142745001,7063,305
14.75,6.316,0.06,0.170933794402174,2.63764401747122,2.18678151728267,15.0941363783652,207.768466979762,209.497653774007,87.6804815092355,3.08850651765977,0.230080494032559,4.28383243660837,12969,2690
13.44,5.326,0.327,0.189942978740292,2.25406423579655,1.82592056057739,1.91439967976793,313.752252630107,47.2492626147576,35.0583698165587,2.68220791101571,0.291242426964654,3.38421257383346,26539,4715
15.63,5.257,0.053,0.0937104737928374,2.72460836345011,2.46928402281127,8.38831417489492,353.210268341094,172.816575558122,123.467282695727,2.97993270408894,0.219153265270967,4.49742914917969,9918,1045
12.64,9.084,0.257,0.151088024619227,2.62475840811775,2.22818884513253,14.6189517438216,126.47978221324,166.81148003436,80.4301113066284,3.02132797110297,0.231776857611782,4.25247927477921,14490,6341
15.28,2.932,0.205,0.166058491967701,2.6705058487722,2.22704567473416,14.2827994208582,138.517994331222,179.030162387736,344.900152488439,3.11396602281023,0.225846712750921,4.36413827485978,9112,1656
15.54,2,0.335,0.105221872433975,2.47614917273704,2.21560412035581,4.30085907051745,0.841379314249759,270.135850165819,49.6080396808453,2.73669422511827,0.252952436409469,3.89648859429077,12315,1911
16.02,2.549,0.156,0.19397405626587,3.06571966774423,2.47104958841783,5.44441347650096,332.108933396442,63.0225755899042,32.2226158218533,3.66038974707064,0.183613840225698,5.36793022876722,11349,453
14.93,5.611,0.089,0.068759973367714,2.92064212050663,2.71981884608397,11.5686293299521,206.266851399286,131.553952581108,293.733289578082,3.12146539492929,0.197463375928244,4.99143843122444,10093,1421
14.46,6.852,0.071,0.124064819187701,3.18615570192678,2.79086587086337,7.44755390532877,88.7687386772837,38.8455895113247,21.2110357793233,3.58144553299019,0.173302002533819,5.68733349272876,12462,1937
15.07,4.601,0.09,0.0207514788161084,3.16640956258486,3.10070188162375,9.58621617294638,28.6512250578266,257.608672736288,221.52942655421,3.23211724354596,0.174925627796085,5.63454478217751,8938,856
15.21,2.669,0.272,0.208340422328287,2.37630817129524,1.88122712330543,2.26936892949806,174.855289219475,224.810471170129,189.182171492803,2.87138921928505,0.269060491872162,3.66321445601109,18067,2778
17.16,1.998,0.031,0.175643533015641,2.63579548885445,2.17283505688537,3.72326419067169,98.8567392786755,347.791045928968,335.710743719108,3.09875592082353,0.230322575563447,4.27932989615274,8973,233
9.22,73.236,0.032,0.24184046440614,2.57490281519869,1.95218712257036,25.3753395555853,341.55446616766,43.715208877933,56.2839237231666,3.19761850782701,0.238540876550016,4.13189679531045,43510,5263
15.59,4.474,0.039,0.169448947368118,3.0589995404488,2.5406552883202,0.832204285634732,144.944782099692,5.07361908984654,43.1302177301656,3.57734379257741,0.184219227276055,5.35028996669594,9946,1049
14.78,3.532,0.224,0.108404176870416,2.54695060919217,2.27085052487308,9.29604038049054,359.131753829394,345.128358390691,324.583771976941,2.82305069351125,0.24247852925725,4.06479817568461,12162,3708
14.58,3.967,0.214,0.163270111191421,2.21342326397787,1.85203740155452,2.80866671074484,12.5226283773365,246.194420582829,155.611785001284,2.57480912640121,0.299300449119552,3.29309991437353,15894,4154
15.5,5.53,0.044,0.116022449182113,3.09931192764822,2.73972216702314,2.36344832138574,5.85959013534221,138.694717807954,93.9355161741929,3.4589016882733,0.180636763130123,5.4563991642031,12610,737
15.36,3.945,0.079,0.226763375945636,3.98085152429063,3.07814019350416,8.56545653183688,207.315498867462,277.315539988976,348.472524619989,4.88356285507711,0.124090948515851,7.94277338642195,8842,441
17.33,2.402,0.161,0.0903724714108808,2.73073794033522,2.48395440389167,9.04645793247283,6.11275613029014,190.5681365064,207.413272434754,2.97752147677877,0.218415792810783,4.51261454441354,6548,131
14.69,6.491,0.073,0.0352630653628825,3.16919699936618,3.05744139842967,9.55751916580549,136.112782616766,137.82327071542,232.652504412777,3.28095260030268,0.174694897315175,5.64198667800437,9864,1381
15.55,5.298,0.049,0.158182437048132,2.46472251473282,2.07484670070499,11.4973748143198,342.983859056331,246.861394610807,26.8113494313949,2.85459832876066,0.254713536339913,3.86954811091095,8475,1684
14.34,6.938,0.051,0.233835942539495,3.10126619102214,2.37607868817861,3.36722576446204,51.8525792922799,300.377766367581,244.349223471656,3.82645369386567,0.180466047604604,5.46156075588818,12462,1967
16.3,2.303,0.159,0.219063458920493,3.15046333963229,2.46031194325024,18.5723426285887,186.905620342788,339.216379610748,322.063461649443,3.84061473601435,0.176255398751629,5.59203457226554,6650,280
15.19,6.376,0.043,0.164038824258765,3.03439340492592,2.53663507844332,10.338741612767,87.7715457882406,265.906678882904,239.658615673365,3.53215173140851,0.186464536177476,5.28586455941114,12549,750
14.74,4.078,0.185,0.201621984070254,3.02269040534085,2.41324956858591,15.2064797205453,76.948155942677,225.254112077777,22.1869197061367,3.6321312420958,0.187548490343287,5.25531440729529,9081,1287
15.61,4.769,0.053,0.159834619734849,2.61176275697261,2.19431264987425,3.32975186660056,153.02984938146,129.878802098978,328.149157803662,3.02921286407097,0.233508926295126,4.22093621432633,12408,1142
14.68,5.635,0.061,0.12534940961422,3.15946238669487,2.76342564182434,5.68905335876517,55.1084433462686,8.70898632302493,180.966249717695,3.55549913156541,0.175502896999777,5.61601147455023,16978,1614
16.46,3.515,0.039,0.301754214292756,3.05474474800154,2.13296264670341,10.0690671449508,129.344746584353,294.919158992565,13.6310937031557,3.97652684929966,0.184604245098336,5.33913119301524,6004,460
16.4,3.659,0.036,0.136050230231767,2.61035284651759,2.25521374076273,7.54290394656424,159.875024723267,164.416115430068,290.172887550121,2.96549195227246,0.233698136996268,4.21751878742318,8492,468
16.52,3.406,0.046,0.175766038818337,3.22018469948499,2.6541855905931,8.90142451950691,238.415960363714,62.7891593541564,217.456800749717,3.78618380837689,0.17056224380183,5.77868971114567,7054,173
15.78,5.391,0.032,0.0697348925216274,3.06571879135576,2.85193122093903,3.5820638228707,182.943026484611,328.066361175546,189.684774721648,3.27950636177249,0.183613918959467,5.3679279269952,9044,557
17.88,1.628,0.096,0.309925975227396,3.15344477935401,2.17611033078698,24.1458659833267,249.318338709575,87.2475132513574,318.395717174374,4.13077922792105,0.176005495555471,5.59997447952935,4110,30
12.57,17.72,0.074,0.165514333254917,3.19586200600448,2.66690103690592,0.951080304825831,33.3393292008648,326.278992531732,142.253873311048,3.72482297510303,0.172513086709053,5.71334211316871,27512,5457
16.49,3.01,0.049,0.0617451314981906,2.65369262022127,2.48984002042993,4.5226220549738,39.5390224792417,220.782716720722,89.2613907206847,2.81754522001261,0.227996483573165,4.32298896860514,8987,435
16.63,3.654,0.069,0.0184793246781345,3.16784454310297,3.10930491526111,11.0590179382598,266.208911925715,257.163621123677,201.480212333117,3.22638417094482,0.17480678368802,5.63837548276513,8033,113
14.8,6.103,0.075,0.233772408736174,3.06798507231217,2.35077481199113,6.03444562393817,153.30520658025,239.619339812302,262.904655910531,3.78519533263322,0.18341050668911,5.37388125227877,9909,1405
12.97,16.376,0.044,0.0277474158037136,3.04703670839954,2.9624893138824,5.38763532759234,161.184958395836,358.411558462784,9.26271442400328,3.13158410291668,0.18530517348428,5.31893559599496,25713,4603
16.14,3.266,0.079,0.25673703140315,2.6434175309746,1.96475436131314,12.1449057031045,314.60696001777,37.0671706906144,17.6983763810285,3.32208070063607,0.229327124257598,4.29790538977162,7213,558
14.84,6.468,0.061,0.147473054898265,3.14670590736898,2.68265157434286,4.23335496447417,219.772848494183,92.6662412479662,118.985910094237,3.6107602403951,0.176571188693351,5.58203346005264,10313,1459
14.53,7.664,0.048,0.208880206541834,2.6322344343666,2.08241276204958,9.48607954930529,80.6935918711488,312.244420556295,142.049716561775,3.18205610668362,0.230790126194507,4.27066053309786,11476,3320
15.79,4.433,0.057,0.036681950892545,2.7760074109365,2.67417804341118,6.19050847817831,110.967182347739,265.653081272851,78.6015736496047,2.87783677846181,0.213094942313624,4.62529177213861,11257,957
15.26,6.251,0.045,0.252482792618064,3.1601924263529,2.36229821733687,27.101671140379,159.292622866422,295.789510518798,72.2229060929215,3.95808663536894,0.175442085825416,5.61795807847588,12459,711
15.23,5.022,0.084,0.183523846197307,3.04283369519471,2.48440115211381,2.36592592322315,74.8254718438245,58.5089159964261,30.9138296161522,3.6012662382756,0.185689244250284,5.30793416359143,11773,1465
12.08,26.442,0.039,0.18541925444815,2.6223983748836,2.13615522334664,8.74962260578576,125.808221697962,93.779697281272,240.535072636241,3.10864152642055,0.232089810141632,4.24674518353943,32191,9613
14.35,9.878,0.041,0.0910607333649104,3.23815230056197,2.94328377732552,16.7695122044076,10.0078532147245,254.703974253898,282.77048858205,3.53302082379841,0.169144611621063,5.82712197522243,9674,1517
15.51,4.93,0.06,0.149888247729966,3.03250794140982,2.5779706398447,8.92349731848586,338.577810401015,9.04363110053021,208.710109579877,3.48704524297495,0.18663846485071,5.28093865407619,9038,666
15.06,1.962,0.382,0.0530133807843494,2.33348878145814,2.20978265213069,6.93149553552623,119.075942223225,352.772299855863,253.798754357968,2.45719491078559,0.27650023066668,3.56464904564845,9736,2922
14.31,5.291,0.145,0.134679639909567,3.1704335307606,2.74344068448055,9.12848912965995,169.117138125683,64.4374995811312,64.0647107425118,3.59742637704066,0.174592705615404,5.64528901647652,11648,1886
14.7,6.235,0.072,0.124697113914299,3.11637728504564,2.72777403173237,25.8909832189673,272.817442722999,47.156685598016,348.835260165166,3.50498053835891,0.17915503933333,5.50152698486886,7650,368
17.3,2.49,0.05,0.147443327958904,2.35797864793149,2.01031042882443,2.3896524790549,170.078835466103,253.263573391995,66.7185689265854,2.70564686703854,0.272203855141821,3.62091228595582,12157,639
16.76,1.951,0.081,0.275189894522428,2.43237553533449,1.76301036832686,11.70965027708,168.120237072386,155.421432364447,296.999727908341,3.10174070234212,0.259811358594584,3.79362276037188,9358,582
15.04,6.26,0.065,0.184679777714717,3.08980939915805,2.5191840861407,1.74673889517893,95.1947532597079,359.304107081964,359.555787838381,3.6604347121754,0.181470710233603,5.43132432831051,9961,1460
16.43,1.823,0.176,0.0827651479220268,2.45531145084157,2.25209723541803,8.15066058657185,348.763974419618,121.329528729111,120.796140236381,2.65852566626512,0.256179391664524,3.84740660426843,8444,550
